"title","date","prompt","date2","fulltext","url"
"Albrecht Glaser: Grundsteuererklärungsfrist verlängern",NA,"Berlin, 10. Januar 2023. Zum baldigen Fristende für die Grundsteuererklärung teilt der AfD-Bundestagsabgeordnete Albrecht Glaser, Mitglied im Finanzausschuss, mit:","Berlin, 10. Januar 2023","„Gleich zu Beginn des Jahres könnten Bund und Länder einmal glänzen, indem Sie (erneut) unserem Antrag folgen und die Grundsteuererklärungsfrist nochmals bis 31. März 2023 verlängern. Ursprünglich war die Abgabe bis Ende Oktober 2022 befohlen, jetzt steht immer noch der 31. Januar im Raum. Teure Mahnschreiben und gegebenenfalls sogar Bußgelder wegen Verletzung von Mitwirkungspflichten drohen den Steuerpflichtigen. Auf dieses teure und rufschädigende Verfahren sollte der Fiskus verzichten. Grundeigner haben Besseres zu tun, als gleich zu Jahresbeginn über das Stöckchen unnötiger Monsterbürokratie zu springen.
Laut Rückmeldungen der Bundesländer haben Stand Anfang Januar 2023 – je nach Bundesland – erst zwischen 40 und 57 Prozent der Erklärungspflichtigen eine Grundsteuererklärung abgegeben. Bereits mit Antrag vom 18. Mai 2022, Bundestagsdrucksache 20/1864, hatte unsere Bundestagsfraktion auf meine Initiative hin gefordert, die Abgabefrist auf den 31. März 2023 zu verlängern. Ein von Anfang an realistisches Ziel, wie die aktuellen Zahlen zeigen.Bund und Bundesländer haben sich mit einer realitätsfremden und unangemessenen Salamitaktik wider besseres Wissen zu Lasten der grundbesitzenden Bürger und Unternehmer blamiert und das muss durch letztmalige Ausweitung der Abgabefrist ein Ende haben.Ohnehin müsste die Grundsteuer längst Geschichte sein.“","https://afdbundestag.de/albrecht-glaser-grundsteuererklaerungsfrist-verlaengern/"
"Götz Frömming: Bildung muss Ländersache bleiben",NA,"Berlin, 10. Januar 2023. Die Präsidentin des Deutschen Bundestages, Bärbel Bas (SPD), hat eine weitgehende Abschaffung der bisherigen föderalen Struktur des Bildungswesens gefordert. Dazu erklärt der schulpolitische Sprecher und Parlamentarische Geschäftsführer der AfD-Fraktion im Deutschen Bundestag, Götz Frömming:","Berlin, 10. Januar 2023","„Frau Bas fordert, ohne das Kind beim Namen zu nennen, die Abschaffung des Bildungsföderalismus und eine Zentralisierung des Schulwesens. Wenn der Bund direkt bezahlt, wird er auch direkt bestimmen wollen, was in den Schulen läuft. Der Bildungsföderalismus schützt uns aber bisher davor, dass wir überall Verhältnisse wie in Bremen oder Berlin bekommen: mit viel Ideologie, aber wenig echter Bildung und Leistung. Der föderale Staatsaufbau der Bundesrepublik manifestiert sich darin, dass der Zentralmacht der Zugriff auf bestimmte Bereiche wie Bildung, Kultur und Landespolizei aus guten Gründen entzogen ist. Wer daran rüttelt, rüttelt auch an den Grundfesten unseres Staates.Die im Grundgesetz verankerte föderale Ordnung Deutschlands wurde auch als eine Lehre aus der NS-Diktatur geschaffen. Die Väter des Grundgesetzes hatten dabei im Sinn, die Entstehung einer künftigen Diktatur, die immer nach Zentralismus und Gleichschaltung strebt, zu verhindern. Es ist erschreckend, wie unbedarft manche der im Bundestag vertretenen Parteien mit diesem historischen Erbe unserer Verfassung umgehen. Als Partei des Grundgesetzes lehnt die AfD-Fraktion solche übereilten und letztlich verfassungswidrigen Eingriffe in die bewährte föderale Ordnung unseres Staates entschieden ab.“","https://afdbundestag.de/goetz-froemming-bildung-muss-laendersache-bleiben/"
"Petr Bystron: Mit dem Taiwan-Besuch besudelt die FDP das große Werk von Walter Scheel",NA,"Berlin, 9. Januar 2023. Vor dem Hintergrund des sich seit Monaten verschärfenden Konflikts zwischen Taiwan und China ist eine hochrangige Delegation der FDP-Bundestagsfraktion ist zu einem viertägigen Besuch in Taiwan eingetroffen – und nimmt damit diplomatische Verstimmungen mit der Volksrepublik China in Kauf.","Berlin, 9. Januar 2023","Hierzu teilt der außenpolitische Sprecher der AfD-Bundestagsfraktion, Petr Bystron, mit:„Die FDP hat sich von der verantwortungsvollen Politik ihrer großen Außenpolitiker längst verabschiedet. Walter Scheel hat 1972 als Außenminister die diplomatischen Beziehungen zu China aufgenommen. Die FDP besudelt mit dieser Provokation sein Lebenswerk. Wie schon im Ukraine-Konflikt setzt auch hier die FDP auf Konfrontation statt Diplomatie.Dieses ,Zeichen setzen‘ – erklärtes Ziel der Reise – ist ein billiger Aktionismus, für den die deutschen Bürger und deutsche Industrieunternehmen die Zeche werden zahlen müssen. Die AfD-Fraktion fordert die Rückkehr zu einer an deutschen Interessen ausgerichteten Außenpolitik.“","https://afdbundestag.de/petr-bystron-mit-dem-taiwan-besuch-besudelt-die-fdp-das-grosse-werk-von-walter-scheel/"
"Christina Baum: Parteienfilz und Lobbyismus verantwortlich für Milliarden-Verschwendung bei PCR-Tests",NA,"Berlin, 9. Januar 2023. Mehr als sechs Milliarden Euro haben die PCR-Tests in der Pandemie bisher gekostet. Nach Recherchen von WDR, NDR und Süddeutsche Zeitung von mehr als tausend Seiten interner Ministeriumsunterlagen hätten Deutschland und seine Krankenkassen Milliarden sparen können. Die Unterlagen zeigen, wie der Lobbyverband „Akkreditierte Labore in der Medizin“ (ALM) erfolgreich daran gearbeitet hat, die Preise für PCR-Tests möglichst lange hoch zu halten. Der Verband hätte zudem Gesetze über PCR-Tests beeinflusst und so während der Pandemie Milliarden verdient, denn die horrenden Preise wurden von niemandem überprüft. Die AfD-Bundestagsabgeordnete Christina Baum, Mitglied im Gesundheitsausschuss, verurteilt dieses Vorgehen scharf:","Berlin, 9. Januar 2023","„Erneut zeigt sich, dass der Sumpf aus Parteienfilz und Lobbyismus bei den Altparteien überall existiert und der brave Steuerzahler dabei immer der Verlierer ist. Umso schwerer wiegt deshalb das Gutachten von Professor Ulrike Kämmerer zur Untauglichkeit der PCR-Tests vom 1. Januar 2023. Sie kommt darin zu dem Ergebnis, dass ein positiver PCR-Test epidemiologisch betrachtet zu keinem Zeitpunkt tauglich war, eine Infektion und vor allem eine Infektiosität mit SARS-CoV-2 zu erkennen.Trotzdem wird weiterhin uneinsichtig an einem teuren PCR-Test festgehalten, vermutlich um die Illusion einer gefährlichen Bedrohung aufrechtzuerhalten. Kämmerers Gutachten ist ein weiterer wichtiger Beitrag zur überfälligen Korrektur des Coronaregimes.Die Skrupellosigkeit dieser Laborärzte verurteilen wir als AfD-Fraktion auf das Schärfste, da sie die Not und die Ängste in der Bevölkerung ausgenutzt haben, um maximalen Profit herauszuschlagen. Ein solches Vorgehen ist menschenverachtend. Wir fordern daher erneut ein sofortiges Ende aller Corona-Maßnahmen und einen Rücktritt aller bei diesem Vorgehen involvierten Personen.“","https://afdbundestag.de/christina-baum-parteienfilz-und-lobbyismus-verantwortlich-fuer-milliarden-verschwendung-bei-pcr-tests/"
"Stephan Brandner: AfD-Fraktion reicht Wahlprüfungsbeschwerde beim Bundesverfassungsgericht ein",NA,"Berlin, 9. Januar 2023. Die AfD-Bundestagsfraktion hat gemäß Artikel 41 Absatz 2 des Grundgesetzes Wahlprüfungsbeschwerde gegen das Ergebnis der Wahlprüfung des Bundestages beim Bundesverfassungsgericht eingereicht und beantragt, dass die Bundestagswahl im gesamten Wahlgebiet von Berlin für ungültig erklärt wird. Die Wahlen am 26.09.2021 hatten zum sprichwörtlichen „Berliner Wahlchaos“ geführt. Zehntausende Wahlberechtigte konnten ihr Wahlrecht nicht, nicht wirksam, nur unter unzumutbaren Bedingungen oder nicht unbeeinflusst wahrnehmen. Ursache war eine vollkommen unzureichende Wahlvorbereitung der Wahl durch die Landes- und in deren Folge der Bezirkswahlleitungen. Bekanntlich mussten während des Wahltags unter anderem dutzende Wahllokale schließen, weil sie nicht genügend Stimmzettel hatten. Vor hunderten von Wahllokalen bildeten sich teilweise mehrstündige Warteschlangen. Einzelne Wahllokale hatten bis 20 Uhr geöffnet. Obwohl dieses Wahlchaos das gesamte Berliner Wahlgebiet umfasste, hat der Deutsche Bundestag auf die Einsprüche zahlreicher Bürger am 10.11.2022 beschlossen, die Wahl müsse nur in 20 Prozent der Berliner Wahllokale wiederholt werden. Dagegen wendet sich die AfD-Bundestagsfraktion.","Berlin, 9. Januar 2023","Dazu erklärt der Parlamentarische Geschäftsführer und Justiziar der AfD-Bundestagsfraktion, Stephan Brandner:„Das Berliner Wahlchaos steht sinnbildlich für die Zustände in unserer Hauptstadt und in Deutschland überhaupt. Dass nun in Berlin auf Geheiß der Ampelmehrheit nur in rund einem Fünftel der Wahlbezirke die Bundestagswahl wiederholt werden soll, obwohl die am gleichen Tag und unter den gleichen Bedingungen stattgefundene Wahl des Abgeordnetenhauses vollständig wiederholt wird, ist eine Farce. Es ist dies typisch für die Ampelkoalition, die systematisch und fortgesetzt demokratische Grundprinzipien unserer Demokratie missachtet. Das Urteil des Berliner Verfassungsgerichtshofes zur Berlinwahl ist unmissverständlich und weil offensichtlich bei der Bundestagswahl die gleichen Fehler gemacht wurden, ist eine komplette Neuwahl auch hier zwingend erforderlich: Fehlende und fehlerhafte Stimmzettel, tagsüber geschlossene und am Abend zu spät geschlossene Wahllokale, stundenlange Wartezeiten, lückenhafte Dokumentationen, geschätzte und nicht gezählte Ergebnisse. Die Liste der Unregelmäßig- und Peinlichkeiten ist lang, viel zu lang. Es spricht alles dafür, dass die Ampelmehrheit im Wahlprüfungsausschuss eine politisch motivierte und nicht rechtlichen Überlegungen folgende Entscheidung getroffen hat. Eine fehlerfreie und zuverlässige Legitimation der Mandatsträger im Bundestag hat einen so hohen Stellenwert für die Demokratie, dass die gravierenden Wahlrechtsvorstöße zu einer vollständigen Neuwahl in Berlin führen müssen. Für die AfD-Bundestagsfraktion, die wie keine andere für unsere Demokratie kämpft, ist es für eine Selbstverständlichkeit gegen das Ergebnis der Wahlprüfung vor das Bundesverfassungsgericht zu ziehen.“","https://afdbundestag.de/stephan-brandner-afd-fraktion-reicht-wahlpruefungsbeschwerde-beim-bundesverfassungsgericht-ein/"
"Tino Chrupalla: Waffenlieferungen sind nicht in deutschem Interesse",NA,"Berlin, 9. Januar 2023. Bundeswirtschaftsminister Habeck schloss gestern im ‚Bericht aus Berlin‘ die Lieferung von Kampfpanzern durch die Bundesregierung an die Ukraine nicht aus. Dazu erklärt der Vorsitzende der AfD-Bundestagsfraktion, Tino Chrupalla:","Berlin, 9. Januar 2023","„Zuerst Schützenpanzer, jetzt sogar hochmoderne Kampfpanzer. Die Bundesregierung treibt Deutschland in einen Krieg mit Russland. Die Grünen sind dabei Kriegstreiber Nummer eins. Der Ukraine-Krieg ist aber nicht unser Krieg. Keine Beistandsverpflichtung der EU oder der NATO zwingt uns zur Parteinahme. Die Waffenlieferungen sind nicht in deutschem Interesse. Im Interesse der deutschen Bürger wäre es, die Waffenlieferungen zu stoppen und die Wirtschaftsbeziehungen zu Russland wiederherzustellen. Interessengeleitete Außenpolitik bedeutet, mit Diplomatie zu einem raschen Verhandlungsfrieden zu finden.“","https://afdbundestag.de/tino-chrupalla-waffenlieferungen-sind-nicht-in-deutschem-interesse/"
"Jürgen Braun: Patenschaft für Todeskandidaten im Iran übernommen","Berlin, 7. Januar 2023.",NA,NA,"„Konkret geht es um Arshiya Takdastan. Er und vier weitere junge Iraner sind willkürliche Opfer der Brutalität des iranischen Mullahregimes. Die fünf junge Menschen, alle zwischen 18 und 19 Jahre alt, sollen in einer Woche hingerichtet werden. Zuvor waren sie brutal gefoltert und zu absurden Geständnissen gezwungen worden. Ihr Tod muss verhindert werden! Sie brauchen daher weltweit öffentliche Hilfe in jeglicher Form. Darum habe ich diese Patenschaft übernommen.Die fünf hatten im September letzten Jahres in der Stadt Nowshahr für die Freiheit demonstriert. Die friedliche Kundgebung wurde aber von den Revolutionsgarden mit Maschinengewehren beschossen. Es gab fünf Tote und 460 Verhaftungen.All das widerspricht der iranischen Verfassung, ist aber zugleich auch typisch für den islamischen Gottesstaat: Greise Mullahs beugen das Recht, nur um ihre Herrschaft zu erhalten, und nennen es Gottes Wille. Dafür soll Takdastan sterben. Obwohl er einer der begabtesten Schüler seines Jahrganges war. Eine abstoßende politische Inszenierung, die von der AfD-Bundestagsfraktion mit Nachdruck abgelehnt wird!“","https://afdbundestag.de/juergen-braun-patenschaft-fuer-todeskandidaten-im-iran-uebernommen/"
"Rüdiger Lucassen: Bundeswehr braucht mutige politische Führung statt Scheinlösungen",NA,"Berlin, 6. Januar 2023. Laut Medienberichten wird Bundesverteidigungsministerin Christine Lambrecht in Kürze ein Grundsatzpapier zum Zustand der Bundeswehr verabschieden. In dem Dokument werden bekannte Probleme wie Personal- und Materialmangel beschrieben und mögliche Lösungsvorschläge diskutiert. Unter anderem soll ein „nachhaltiges Vielfaltsmanagement“ Frauen und Migranten zum Dienst an der Waffe motivieren. Dazu teilt der verteidigungspolitische Sprecher der AfD-Bundestagsfraktion, Rüdiger Lucassen, mit:","Berlin, 6. Januar 2023","„Unsere Soldaten können diese unverbindlichen Problembeschreibungen nicht mehr hören. Ursula von der Leyen feierte ihre ,Trendwenden‘. Annegret Kramp-Karrenbauer macht sich ,Gedanken zur Bundeswehr der Zukunft‘. Und nun stellt ihre bereits angeschlagene Nachfolgerin Christine Lambrecht in einer ,Bestandsaufnahme‘ altbekannte Selbstverständlichkeiten fest. Nie haben diese Frauen wirklich etwas verbessert, im Gegenteil: Ihre lust- und mutlose Amtsführung hat unsere Streitkräfte erst in den schlechtesten Zustand ihrer Geschichte gebracht. Die Bundeswehr braucht keine weitere Politikerin, die sich an Diagnosen und Scheinlösungen versucht. Sie braucht eine mutige politische Führung, die den Patienten Bundeswehr entschlossen therapiert.Konkret bedeutet das: Wehrpflicht statt erfolglose ,Personalgewinnungsmaßnahmen‘, Patriotismus statt Regenbogen, echte Wehrverwaltung statt dysfunktionaler ziviler Beschaffungsprozesse. Dazu muss das BMVg auch viel stärker und enger mit der nationalen wehrtechnischen Industrie zusammenarbeiten. Die Bundeswehr muss sich auf den Spannungsfall vorbereiten. Verwaltung und Gesetzgebung müssen konsequent darauf ausgerichtet werden.“","https://afdbundestag.de/ruediger-lucassen-bundeswehr-braucht-mutige-politische-fuehrung-statt-scheinloesungen/"
"Tino Chrupalla: Lieferung von Mardern droht Deutschland zur Kriegspartei zu machen",NA,"Berlin, 5. Januar 2023. Zur Ankündigung der Bundesregierung, Schützenpanzer vom Typ Marder an die Ukraine zu liefern, teilt der Vorsitzende der AfD-Fraktion im Deutschen Bundestag, Tino Chrupalla, mit:","Berlin, 5. Januar 2023","„Es ist beunruhigend, dass die Bundesregierung dem Druck der Vereinigten Staaten und anderer Länder nachgegeben hat und Schützenpanzer vom Typ Marder an die Ukraine liefern will. Dadurch wird sich die Eskalationsspirale weiter beschleunigen. Deutschland droht endgültig zur Kriegspartei zu werden – mit unabsehbaren Folgen für unser Land und seine Bürger.Die AfD-Fraktion ruft die Bundesregierung erneut dazu auf, jede nur denkbare diplomatische Initiative zu ergreifen, um einen Frieden am Verhandlungstisch zu erreichen, statt sich mit Panzerlieferungen aktiv an dem Konflikt zu beteiligen.“","https://afdbundestag.de/tino-chrupalla-lieferung-von-mardern-droht-deutschland-zur-kriegspartei-zu-machen/"
"Gottfried Curio: Statt Phrasen muss Faeser Aktionsprogramm gegen Ausländerkriminalität erarbeiten",NA,"Berlin, 5. Januar 2023. Nach den Silvesterangriffen auf Rettungskräfte räumt Innenministerin Faeser jetzt ein, dass „wir in deutschen Großstädten ein großes Problem mit bestimmten jungen Männern mit Migrationshintergrund haben, die unseren Staat verachten, Gewalttaten begehen und mit Bildungs- und Integrationsprogrammen kaum erreicht werden“. Dazu erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion, Gottfried Curio:","Berlin, 5. Januar 2023","„Nachdem die Innenministerin zunächst auch nur vage von ,Chaoten und Gewalttätern‘ sprechen wollte, beugt sie sich nun mit der Benennung der Kriminalität als ,Kriminalität mit Migrationshintergrund‘ dem Druck der medialen Berichterstattung und gibt das offenkundig Unbestreitbare zu, um so – in letzter Minute – taktischerweise in den Chor miteinzustimmen und selbst weniger Angriffsfläche zu bieten. Es ist eben Wahlkampfzeit in Berlin – und Faeser denkt natürlich auch an ihre Spitzenkandidatur in Hessen.Es ist allerdings eine Farce, wenn jene Innenministerin, die die Grenzen partout nicht schützen und Ausreisepflichtige nicht abschieben will, nun ,so viel Repression wie nötig und so viel Prävention wie möglich‘ fordert. Es wäre nicht ihre Aufgabe, Repression und Prävention zu fordern, sondern durchzusetzen. Aber wo sie als Innenministerin direkt am Schalthebel der Macht sitzt, flüchtet sie sich lieber in Phrasen.Dass sie nicht aus ihrer Haut kann, wird daran deutlich, dass sie im gleichen Atemzug in diesem Kontext vor angeblichem Rassismus warnt, ohne benennen zu können, wo dieser auftritt. Die höhere Kriminalität durch Ausländer und dass bei den Silvesterkrawallen die Tatverdächtigen weit überwiegend Ausländer oder Deutsche mit Migrationshintergrund waren, ist kein Rassismus, sondern eine Tatsache. Wenn Faeser nun ,Strafen, die auf den Fuß folgen‘, fordert, dann sollte sie selbst Abschiebeflüge chartern, um ihren eigenen Worten auch Taten folgen zu lassen. Die AfD-Bundestagsfraktion fordert Innenministerin Faeser auf, ihre geplanten Einwanderungspakete ad acta zu legen und stattdessen zügig ein Aktionsprogramm gegen Ausländerkriminalität zu erarbeiten sowie Straftäter nach Strafverbüßung dauerhaft abzuschieben.“","https://afdbundestag.de/gottfried-curio-statt-phrasen-muss-faeser-aktionsprogramm-gegen-auslaenderkriminalitaet-erarbeiten/"
